Time(s),Ax(m/s²),Ay(m/s²),Az(m/s²),Wx(rad/s),Wy(rad/s),Wz(rad/s),X(m),Y(m),Z(m)
7.42,0.4884790462246599,0.3093084174775698,9.8,0.042612196565084706,0.005238393587180106,0.015,7.47028046261712,3.9182129520951303,270.8680800000023
7.43,0.48854717566982997,0.3094896193803114,9.8,0.04263593544027528,0.005243152813583122,0.015,7.496094406916127,3.9324739404489235,271.5972000000023
7.44,0.4886149068701869,0.3096704592414097,9.8,0.042659646172157326,0.005247907283138556,0.015,7.521957212705821,3.9467658958486416,272.3273000000023
7.45,0.48868224209890765,0.30985093778422457,9.8,0.04268332882738164,0.005252657000600877,0.015,7.5478688867197254,3.9610888363421375,273.05838000000233
7.46,0.4887491836168399,0.3100310557306703,9.8,0.04270698347236264,0.0052574019707198015,0.015,7.573829435651991,3.9754427799412064,273.7904400000024
7.47,0.48881573367256065,0.31021081380121907,9.8,0.04273061017327926,0.005262142198240303,0.015,7.599838866157624,3.989827744621656,274.52348000000234
7.48,0.4888818945024357,0.31039021271490336,9.8,0.04275420899607624,0.005266877687902607,0.015,7.625897184852707,4.004243748323376,275.2575000000024
7.49,0.488947668330678,0.31056925318931894,9.8,0.04277778000646512,0.005271608444442205,0.015,7.652004398314623,4.018690808950416,275.9925000000024
7.5,0.4890130573694068,0.3107479359406281,9.8,0.04280132326992542,0.005276334472589853,0.015,7.678160513082276,4.033168944371051,276.7284800000024
7.51,0.48907806381870583,0.31092626168356197,9.8,0.042824838851705654,0.00528105577707158,0.015,7.704365535656311,4.047678172417852,277.4654400000024
7.5200000000000005,0.4891426898666814,0.3111042311314239,9.8,0.04284832681682449,0.0052857723626086916,0.015,7.730619472499333,4.062218510887767,278.2033800000024
7.53,0.48920693768952067,0.31128184499609174,9.8,0.04287178723007176,0.005290484233917773,0.015,7.756922330036124,4.076789977542182,278.9423000000024
7.54,0.4892708094515495,0.3114591039880213,9.8,0.04289522015600957,0.0052951913957106946,0.015,7.78327411465386,4.091392590106996,279.6822000000024
7.55,0.48933430730529,0.31163600881624876,9.8,0.04291862565897338,0.005299893852694621,0.015,7.809674832702328,4.106026366272691,280.4230800000024
7.5600000000000005,0.48939743339151814,0.31181256018839365,9.8,0.04294200380307301,0.005304591609572008,0.015,7.836124490494133,4.120691323694405,281.16494000000245
7.57,0.48946018983932077,0.31198875881066174,9.8,0.042965354652193775,0.005309284671040613,0.015,7.862623094304922,4.1353874799920005,281.90778000000245
7.58,0.489522578766153,0.31216460538784774,9.8,0.04298867826999742,0.005313973041793498,0.015,7.889170650373589,4.150114852750135,282.6516000000024
7.59,0.4895846022778949,0.3123401006233381,9.8,0.04301197471992328,0.005318656726519036,0.015,7.9157671649024826,4.164873459518331,283.3964000000024
7.6000000000000005,0.48964626246890824,0.31251524521911417,9.8,0.04303524406518925,0.005323335729900909,0.015,7.942412644057623,4.179663317811049,284.14218000000244
7.61,0.489707561422093,0.3126900398757544,9.8,0.04305848636879278,0.005328010056618122,0.015,7.969107093968907,4.194484445107755,284.88894000000244
7.62,0.4897685012089434,0.3128644852924377,9.8,0.04308170169351204,0.005332679711345001,0.015,7.995850520730311,4.209336858852991,285.63668000000246
7.63,0.4898290838896045,0.313038582166946,9.8,0.043104890101906726,0.005337344698751205,0.015,8.022642930400103,4.2242205764564424,286.38540000000245
7.640000000000001,0.48988931151292764,0.3132123311956671,9.8,0.043128051656319284,0.005342005023501718,0.015,8.049484329001048,4.239135615293013,287.13510000000247
7.65,0.48994918611652627,0.3133857330735972,9.8,0.04315118641887576,0.005346660690256866,0.015,8.076374722520603,4.254081992702892,287.88578000000246
7.66,0.4900087097268315,0.3135587884943441,9.8,0.04317429445148688,0.005351311703672317,0.015,8.103314116911132,4.26905972599162,288.63744000000247
7.67,0.4900678843591474,0.3137314981501298,9.8,0.04319737581584901,0.005355958068399085,0.015,8.130302518090097,4.2840688324301635,289.39008000000246
7.68,0.490126712017706,0.313903862731793,9.8,0.04322043057344518,0.0053605997890835335,0.015,8.157339931940264,4.299109329254979,290.14370000000247
7.69,0.49018519469572225,0.3140758829287924,9.8,0.043243458785546016,0.005365236870367385,0.015,8.184426364309898,4.314181233668089,290.8983000000025
7.7,0.49024333437544865,0.31424755942920884,9.8,0.04326646051321076,0.0053698693168877185,0.015,8.211561821012973,4.329284562837141,291.6538800000025
7.71,0.49030113302822986,0.3144188929197487,9.8,0.04328943581728823,0.005374497133276986,0.015,8.238746307829349,4.344419333895485,292.41044000000255
7.72,0.49035859261455694,0.3145898840857462,9.8,0.04331238475841777,0.0053791203241630005,0.015,8.265979830504985,4.359585563942237,293.16798000000256
7.73,0.4904157150841214,0.31476053361116607,9.8,0.043335307397030225,0.005383738894168953,0.015,8.293262394752132,4.374783270042351,293.9265000000026
7.74,0.49047250237586903,0.3149308421786068,9.8,0.04335820379334888,0.005388352847913416,0.015,8.320594006249516,4.390012469226683,294.6860000000026
7.75,0.4905289564180539,0.3151008104693028,9.8,0.04338107400739046,0.005392962190010342,0.015,8.347974670642541,4.405273178492061,295.4464800000026
7.76,0.49058507912829147,0.31527043916312747,9.8,0.043403918098966,0.0053975669250690755,0.015,8.375404393543478,4.420565414801356,296.2079400000026
7.7700000000000005,0.49064087241361204,0.31543972893859584,9.8,0.04342673612768183,0.0054021670576943496,0.015,8.402883180531658,4.435889195083545,296.97038000000265
7.78,0.490696338170514,0.3156086804728672,9.8,0.04344952815294051,0.005406762592486296,0.015,8.430411037153656,4.451244536233781,297.73380000000265
7.79,0.4907514782850164,0.3157772944417479,9.8,0.04347229423394171,0.005411353534040455,0.015,8.457987968923481,4.466631455113461,298.49820000000267
7.8,0.4908062946327119,0.31594557151969416,9.8,0.04349503442968322,0.005415939886947765,0.015,8.48561398132277,4.482049968550293,299.26358000000266
7.8100000000000005,0.4908607890788191,0.31611351237981433,9.8,0.04351774879896176,0.00542052165579458,0.015,8.513289079800966,4.497500093338363,300.0299400000027
7.82,0.4909149634782348,0.31628111769387224,9.8,0.043540437400374,0.005425098845162668,0.015,8.54101326977551,4.512981846238203,300.7972800000027
7.83,0.49096881967558637,0.31644838813228926,9.8,0.04356310029231738,0.0054296714596292215,0.015,8.568786556632022,4.528495243976855,301.5656000000027
7.84,0.4910223595052832,0.3166153243641474,9.8,0.04358573753299104,0.005434239503766853,0.015,8.596608945724483,4.544040303247944,302.33490000000273
7.8500000000000005,0.4910755847915687,0.3167819270571919,9.8,0.04360834918039677,0.005438802982143609,0.015,8.624480442375425,4.559617040711739,303.10518000000275
7.86,0.4911284973485716,0.31694819687783354,9.8,0.043630935292339794,0.005443361899322965,0.015,8.652401051876101,4.575225472995221,303.87644000000273
7.87,0.49118109898035733,0.31711413449115206,9.8,0.04365349592642977,0.005447916259863841,0.015,8.680370779486676,4.590865616692153,304.64868000000274
7.88,0.49123339148097905,0.31727974056089797,9.8,0.043676031140081575,0.005452466068320599,0.015,8.708389630436399,4.606537488363141,305.4219000000028
7.890000000000001,0.4912853766345286,0.31744501574949585,9.8,0.04369854099051627,0.0054570113292430455,0.015,8.736457609923784,4.6222411045357035,306.1961000000028
7.9,0.49133705621518686,0.31760996071804665,9.8,0.043721025534761884,0.005461552047176441,0.015,8.764574723116791,4.637976481704339,306.97128000000276
7.91,0.49138843198727467,0.3177745761263305,9.8,0.04374348482965436,0.005466088226661507,0.015,8.792740975152997,4.653743636330586,307.74744000000277
7.92,0.4914395057053028,0.3179388626328092,9.8,0.04376591893183836,0.005470619872234424,0.015,8.820956371139774,4.6695425848430965,308.5245800000028
7.930000000000001,0.49149027911402215,0.318102820894629,9.8,0.04378832789776815,0.005475146988426834,0.015,8.849220916154461,4.685373343637696,309.3027000000028
7.94,0.49154075394847346,0.3182664515676232,9.8,0.043810711783708454,0.005479669579765854,0.015,8.877534615244544,4.701235929077453,310.08180000000283
7.95,0.491590931934037,0.3184297553063147,9.8,0.04383307064573528,0.005484187650774078,0.015,8.905897473427821,4.71713035749274,310.8618800000028
7.96,0.4916408147864824,0.31859273276391864,9.8,0.043855404539736784,0.005488701205969578,0.015,8.934309495692576,4.733056645181304,311.64294000000285
7.97,0.49169040421201726,0.3187553845923451,9.8,0.04387771352141409,0.005493210249865905,0.015,8.962770686997752,4.749014808408328,312.42498000000285
7.98,0.4917397019073368,0.3189177114422016,9.8,0.04389999764628216,0.005497714786972108,0.015,8.99128105227312,4.765004863406495,313.2080000000028
7.99,0.4917887095596723,0.3190797139627957,9.8,0.04392225696967058,0.0055022148217927225,0.015,9.019840596419442,4.781026826376058,313.99200000000286
8.0,0.4918374288468401,0.31924139280213787,9.8,0.04394449154672439,0.005506710358827784,0.015,9.04844932430865,4.797080713484902,314.7769800000028
8.01,0.49188586143728985,0.3194027486069435,9.8,0.04396670143240493,0.0055112014025728295,0.015,9.077107240784002,4.813166540868606,315.56294000000287
8.02,0.49193400899015277,0.31956378202263613,9.8,0.043988886681490647,0.0055156879575189045,0.015,9.105814350660252,4.829284324630513,316.3498800000029
8.03,0.49198187315528974,0.3197244936933496,9.8,0.04401104734857788,0.005520170028152562,0.015,9.134570658723819,4.845434080841788,317.13780000000287
8.040000000000001,0.49202945557333927,0.31988488426193085,9.8,0.044033183488081704,0.005524647618955877,0.015,9.16337616973294,4.861615825541491,317.9267000000029
8.05,0.49207675787576505,0.32004495436994224,9.8,0.044055295154236694,0.005529120734406436,0.015,9.192230888417852,4.87782957473663,318.71658000000286
8.06,0.4921237816849033,0.32020470465766454,9.8,0.04407738240109776,0.0055335893789773575,0.015,9.22113481948093,4.894075344402235,319.5074400000029
8.07,0.4921705286140103,0.32036413576409906,9.8,0.04409944528254091,0.0055380535571372845,0.015,9.25008796759687,4.9103531504814155,320.29928000000285
8.08,0.4922170002673092,0.3205232483269705,9.8,0.04412148385226404,0.005542513273350398,0.015,9.279090337412839,4.92666300888543,321.09210000000286
8.09,0.49226319824003717,0.32068204298272923,9.8,0.04414349816378775,0.005546968532076413,0.015,9.308141933548631,4.943004935493742,321.8859000000029
8.1,0.49230912411849165,0.32084052036655414,9.8,0.044165488270456084,0.005551419337770589,0.015,9.337242760596833,4.959378946154091,322.6806800000029
8.11,0.49235477948007733,0.32099868111235497,9.8,0.044187454225437336,0.005555865694883731,0.015,9.366392823122986,4.975785056682551,323.4764400000029
8.120000000000001,0.49240016589335195,0.321156525852775,9.8,0.0442093960817248,0.0055603076078622,0.015,9.395592125665726,4.992223282863597,324.2731800000029
8.13,0.4924452849180726,0.32131405521919326,9.8,0.044231313892137546,0.005564745081147906,0.015,9.42484067273696,5.008693640450164,325.07090000000295
8.14,0.49249013810524167,0.3214712698417274,9.8,0.044253207709321174,0.005569178119178322,0.015,9.454138468822002,5.025196145163715,325.869600000003
8.15,0.49253472699715234,0.3216281703492363,9.8,0.044275077585748605,0.005573606726386488,0.015,9.483485518379744,5.0417308126943015,326.66928000000297
8.16,0.4925790531274342,0.32178475736932205,9.8,0.04429692357372078,0.005578030907201013,0.015,9.512881825842799,5.058297658700625,327.469940000003
8.17,0.4926231180210985,0.32194103152833303,9.8,0.04431874572536747,0.005582450666046077,0.015,9.542327395617656,5.074896698810101,328.27158000000304
8.18,0.49266692319458316,0.322096993451366,9.8,0.044340544092647975,0.005586866007341438,0.015,9.571822232084832,5.091527948618922,329.07420000000303
8.19,0.4927104701557979,0.322252643762269,9.8,0.04436231872735191,0.005591276935502439,0.015,9.601366339599025,5.10819142369212,329.87780000000305
8.2,0.4927537604041686,0.32240798308364327,9.8,0.04438406968109989,0.005595683454940007,0.015,9.630959722489258,5.124887139563627,330.68238000000304
8.21,0.49279679543068206,0.3225630120368465,9.8,0.04440579700534431,0.005600085570060665,0.015,9.660602385059034,5.141615111736336,331.4879400000031
8.22,0.49283957671793016,0.32271773124199454,9.8,0.04442750075137005,0.005604483285266524,0.015,9.690294331586482,5.158375355682169,332.2944800000031
8.23,0.4928821057401543,0.32287214131796454,9.8,0.04444918097029522,0.005608876604955304,0.015,9.720035566324503,5.175167886842135,333.1020000000031
8.24,0.4929243839632887,0.323026242882397,9.8,0.04447083771307186,0.005613265533520322,0.015,9.749826093500921,5.191992720626389,333.9105000000031
8.25,0.49296641284500486,0.32318003655169836,9.8,0.04449247103048668,0.005617650075350509,0.015,9.779665917318624,5.208849872414298,334.71998000000315
8.26,0.49300819383475447,0.3233335229410435,9.8,0.044514080973161764,0.005622030234830404,0.015,9.809555041955711,5.2257393575545015,335.5304400000031
8.27,0.49304972837381317,0.3234867026643782,9.8,0.04453566759155527,0.005626406016340171,0.015,9.839493471565634,5.242661191364972,336.34188000000313
8.28,0.49309101789532356,0.3236395763344215,9.8,0.044557230935962186,0.005630777424255589,0.015,9.869481210277348,5.259615389133075,337.15430000000316
8.290000000000001,0.49313206382433805,0.32379214456266836,9.8,0.04457877105651495,0.005635144462948068,0.015,9.899518262195443,5.276601966115635,337.96770000000316
8.3,0.49317286757786183,0.32394440795939183,9.8,0.04460028800318421,0.0056395071367846454,0.015,9.929604631400295,5.29362093753899,338.7820800000032
8.31,0.49321343056489536,0.32409636713364576,9.8,0.04462178182577952,0.005643865450127996,0.015,9.959740321948205,5.3106723185990585,339.5974400000032
8.32,0.4932537541864766,0.32424802269326697,9.8,0.04464325257395,0.005648219407336433,0.015,9.989925337871535,5.327756124461397,340.41378000000316
8.33,0.4932938398357235,0.32439937524487794,9.8,0.04466470029718505,0.005652569012763916,0.015,10.020159683178846,5.3448723702612595,341.2311000000032
8.34,0.4933336888978759,0.3245504253938892,9.8,0.04468612504481502,0.00565691427076005,0.015,10.050443361855049,5.362021071103661,342.04940000000323
8.35,0.4933733027503371,0.3247011737445013,9.8,0.04470752686601191,0.005661255185670091,0.015,10.080776377861524,5.379202242063437,342.8686800000032
8.36,0.4934126827627158,0.3248516208997081,9.8,0.04472890580979001,0.005665591761834957,0.015,10.111158735136279,5.396415898185304,343.6889400000032
8.370000000000001,0.4934518302968676,0.3250017674612982,9.8,0.044750261925006626,0.005669924003591224,0.015,10.14159043759406,5.4136620544839165,344.51018000000323
8.38,0.4934907467069358,0.3251516140298582,9.8,0.044771595260362666,0.005674251915271134,0.015,10.172071489126514,5.430940725943932,345.33240000000325
8.39,0.4935294333393929,0.3253011612047745,9.8,0.04479290586440343,0.0056785755012025985,0.015,10.202601893602301,5.448251927520068,346.15560000000323
8.4,0.4935678915330814,0.32545040958423604,9.8,0.044814193785519166,0.0056828947657092035,0.015,10.233181654867241,5.465595674137162,346.97978000000325
8.41,0.4936061226192542,0.3255993597652365,9.8,0.04483545907194577,0.005687209713110215,0.015,10.263810776744444,5.482971980690232,347.8049400000033
8.42,0.4936441279216154,0.32574801234357686,9.8,0.044856701771765435,0.00569152034772058,0.015,10.29448926303444,5.500380862044538,348.6310800000033
8.43,0.4936819087563607,0.32589636791386756,9.8,0.04487792193290733,0.005695826673850934,0.015,10.325217117515308,5.517822333035634,349.4582000000033
8.44,0.49371946643221715,0.3260444270695311,9.8,0.04489911960314818,0.005700128695807603,0.015,10.355994343942822,5.5352964084694385,350.2863000000033
8.45,0.49375680225048346,0.3261921904028043,9.8,0.044920294830113026,0.005704426417892609,0.015,10.386820946050559,5.552803103122283,351.1153800000033
8.46,0.4937939175050695,0.3263396585047407,9.8,0.044941447661275745,0.005708719844403676,0.015,10.417696927550049,5.570342431740977,351.9454400000033
8.47,0.4938308134825361,0.326486831965213,9.8,0.044962578143959736,0.005713008979634229,0.015,10.448622292130885,5.587914409042868,352.7764800000033
8.48,0.49386749146213427,0.3266337113729151,9.8,0.04498368632533861,0.005717293827873404,0.015,10.479597043460869,5.6055190497158955,353.6085000000033
8.49,0.49390395271584453,0.32678029731536484,9.8,0.04500477225243673,0.00572157439340605,0.015,10.510621185186123,5.623156368418655,354.4415000000033
8.5,0.4939401985084159,0.3269265903789062,9.8,0.045025835972129905,0.005725850680512734,0.015,10.54169472093123,5.640826379780452,355.2754800000033
8.51,0.4939762300974047,0.3270725911487116,9.8,0.04504687753114598,0.0057301226934697415,0.015,10.572817654299344,5.658529098401365,356.1104400000033
8.52,0.49401204873321325,0.32721830020878445,9.8,0.04506789697606548,0.005734390436549087,0.015,10.603989988872334,5.6762645388522985,356.9463800000033
8.53,0.4940476556591285,0.3273637181419611,9.8,0.045088894353322216,0.005738653914018513,0.015,10.635211728210889,5.694032715675046,357.7833000000033
8.540000000000001,0.4940830521113601,0.3275088455299134,9.8,0.0451098697092039,0.005742913130141498,0.015,10.666482875854653,5.711833643382346,358.6212000000033
8.55,0.49411823931907856,0.3276536829531512,9.8,0.04513082308985278,0.005747168089177259,0.015,10.697803435322351,5.7296673364579425,359.4600800000033
8.56,0.49415321850445343,0.32779823099102434,9.8,0.0451517545412662,0.005751418795380754,0.015,10.729173410111898,5.7475338093566375,360.29994000000335
8.57,0.4941879908826907,0.32794249022172517,9.8,0.04517266410929726,0.005755665253002691,0.015,10.760592803700536,5.765433076504354,361.14078000000336
8.58,0.4942225576620709,0.32808646122229085,9.8,0.04519355183965538,0.005759907466289528,0.015,10.792061619544938,5.783365152298193,361.9826000000034
8.59,0.4942569200439859,0.3282301445686055,9.8,0.04521441777790693,0.0057641454394834766,0.015,10.823579861081345,5.801330051106489,362.82540000000336
8.6,0.49429107922297666,0.3283735408354027,9.8,0.04523526196947581,0.005768379176822511,0.015,10.855147531725676,5.819327787268869,363.6691800000034
8.61,0.4943250363867699,0.3285166505962678,9.8,0.045256084459644026,0.0057726086825403726,0.015,10.886764634873643,5.837358375096309,364.5139400000034
8.620000000000001,0.49435879271631533,0.32865947442363996,9.8,0.0452768852935523,0.005776833960866562,0.015,10.918431173900883,5.85542182887119,365.35968000000344
8.63,0.494392349385822,0.3288020128888147,9.8,0.04529766451620069,0.005781055016026361,0.015,10.95014715216306,5.87351816284736,366.20640000000344
8.64,0.49442570756279525,0.32894426656194603,9.8,0.04531842217244909,0.005785271852240825,0.015,10.981912572995995,5.891647391250188,367.0541000000035
8.65,0.4944588684080726,0.3290862360120489,9.8,0.045339158307017895,0.00578948447372679,0.015,11.013727439715773,5.909809528276615,367.9027800000035
8.66,0.4944918330758603,0.3292279218070013,9.8,0.04535987296448853,0.005793692884696876,0.015,11.045591755618855,5.928004588095225,368.7524400000035
8.67,0.4945246027137692,0.3293693245135465,9.8,0.045380566189304056,0.005797897089359497,0.015,11.07750552398221,5.9462325848462845,369.60308000000344
8.68,0.4945571784628505,0.3295104446972956,9.8,0.045401238025769716,0.005802097091918858,0.015,11.10946874806341,5.964493532641813,370.4547000000035
8.69,0.4945895614576316,0.3296512829227295,9.8,0.045421888518053496,0.00580629289657496,0.015,11.141481431100756,5.982787445565635,371.3073000000035
8.700000000000001,0.4946217528261514,0.3297918397532013,9.8,0.04544251771018675,0.00581048450752361,0.015,11.173543576313385,6.001114337673433,372.16088000000354
8.71,0.4946537536899958,0.3299321157509385,9.8,0.04546312564606467,0.005814671928956418,0.015,11.205655186901383,6.019474222992804,373.01544000000354
8.72,0.49468556516433265,0.3300721114770453,9.8,0.045483712369446955,0.005818855165060808,0.015,11.237816266045897,6.037867115523325,373.87098000000356
8.73,0.494717188357947,0.3302118274915047,9.8,0.045504277923958274,0.005823034220020013,0.015,11.27002681690925,6.056293029236594,374.72750000000354
8.74,0.49474862437327555,0.3303512643531811,9.8,0.04552482235308888,0.005827209098013089,0.015,11.302286842635038,6.074751978076298,375.58500000000356
8.75,0.4947798743064416,0.330490422619822,9.8,0.04554534570019512,0.005831379803214916,0.015,11.334596346348256,6.093243975958265,376.44348000000355
8.76,0.49481093924728947,0.3306293028480607,9.8,0.045565848008500026,0.0058355463397961995,0.015,11.366955331155397,6.111769036770515,377.3029400000036
8.77,0.49484182027941864,0.3307679055934183,9.8,0.04558632932109383,0.005839708711923475,0.015,11.39936380014457,6.130327174373327,378.1633800000036
8.78,0.49487251848021807,0.33090623141030595,9.8,0.04560678968093452,0.005843866923759116,0.015,11.431821756385588,6.1489184025992785,379.0248000000036
8.790000000000001,0.49490303492089993,0.33104428085202714,9.8,0.04562722913084838,0.005848020979461335,0.015,11.4643292029301,6.167542735253314,379.8872000000036
8.8,0.49493337066653376,0.3311820544707798,9.8,0.045647647713530526,0.005852170883184187,0.015,11.496886142811679,6.186200186112799,380.7505800000036
8.81,0.4949635267760798,0.3313195528176586,9.8,0.04566804547154543,0.005856316639077577,0.015,11.529492579045934,6.204890768927564,381.6149400000036
8.82,0.4949935043024226,0.3314567764426571,9.8,0.04568842244732749,0.00586045825128726,0.015,11.56214851463062,6.223614497419975,382.48028000000363
8.83,0.4950233042924043,0.33159372589466996,9.8,0.0457087786831815,0.0058645957239548486,0.015,11.594853952545733,6.242371385284975,383.3466000000036
8.84,0.49505292778685783,0.33173040172149515,9.8,0.045729114221283236,0.005868729061217818,0.015,11.627608895753628,6.261161446190146,384.21390000000366
8.85,0.4950823758206397,0.33186680446983624,9.8,0.045749429103679955,0.0058728582672095036,0.015,11.660413347199105,6.279984693775764,385.08218000000363
8.86,0.49511164942266306,0.3320029346853044,9.8,0.04576972337229088,0.0058769833460591125,0.015,11.693267309809524,6.298841141654852,385.95144000000363
8.870000000000001,0.4951407496159302,0.3321387929124206,9.8,0.04578999706890781,0.005881104301891724,0.015,11.726170786494905,6.317730803413229,386.82168000000365
8.88,0.4951696774175652,0.3322743796946179,9.8,0.045810250235195527,0.005885221138828295,0.015,11.759123780148025,6.336653692609578,387.69290000000365
8.89,0.495198433838846,0.3324096955742438,9.8,0.045830482912692413,0.005889333860985661,0.015,11.79212629364453,6.355609822775484,388.56510000000367
8.9,0.4952270198852368,0.3325447410925618,9.8,0.045850695142810885,0.005893442472476545,0.015,11.825178329843025,6.374599207415498,389.43828000000366
8.91,0.49525543655642007,0.33267951678975427,9.8,0.04587088696683793,0.0058975469774095604,0.015,11.858279891585173,6.393621860007191,390.3124400000036
8.92,0.4952836848463282,0.33281402320492415,9.8,0.04589105842593563,0.00590164737988921,0.015,11.891430981695807,6.412677794001205,391.18758000000366
8.93,0.4953117657431754,0.3329482608760972,9.8,0.04591120956114162,0.005905743684015899,0.015,11.924631602983016,6.431767022821307,392.0637000000037
8.94,0.49533968022948927,0.33308223034022444,9.8,0.04593134041336965,0.005909835893885931,0.015,11.957881758238248,6.450889559864443,392.94080000000366
8.950000000000001,0.49536742928214184,0.3332159321331838,9.8,0.04595145102341003,0.005913924013591516,0.015,11.991181450236407,6.470045418500791,393.8188800000036
8.96,0.4953950138723812,0.3333493667897826,9.8,0.045971541431930135,0.005918008047220773,0.015,12.024530681735953,6.48923461207382,394.69794000000365
8.97,0.49542243496586236,0.33348253484375967,9.8,0.045991611679474936,0.005922087998857739,0.015,12.057929455478996,6.508457153900332,395.57798000000366
8.98,0.49544969352267815,0.3336154368277875,9.8,0.04601166180646746,0.005926163872582362,0.015,12.091377774191391,6.527713057270526,396.45900000000364
8.99,0.4954767904973901,0.33374807327347406,9.8,0.046031691853209246,0.005930235672470518,0.015,12.124875640582836,6.547002335448049,397.34100000000365
9.0,0.49550372683905886,0.3338804447113654,9.8,0.04605170185988092,0.005934303402594009,0.015,12.158423057346965,6.566325001670042,398.2239800000037
9.01,0.49553050349127475,0.33401255167094746,9.8,0.04607169186654258,0.005938367067020563,0.015,12.192020027161444,6.585681069147203,399.1079400000037
9.02,0.49555712139218816,0.33414439468064816,9.8,0.04609166191313437,0.005942426669813845,0.015,12.225666552688061,6.605070551063832,399.99288000000365
9.03,0.4955835814745394,0.33427597426783984,9.8,0.04611161203947688,0.005946482215033459,0.015,12.259362636572826,6.624493460577887,400.8788000000037
9.040000000000001,0.49560988466568906,0.3344072909588409,9.8,0.046131542285271665,0.005950533706734952,0.015,12.293108281446058,6.643949810821039,401.76570000000373
9.05,0.4956360318876475,0.3345383452789184,9.8,0.0461514526901017,0.0059545811489698135,0.015,12.326903489922477,6.663439614898719,402.6535800000037
9.06,0.49566202405710463,0.3346691377522897,9.8,0.046171343293431866,0.0059586245457854846,0.015,12.360748264601302,6.6829628858901735,403.5424400000037
9.07,0.4956878620854597,0.3347996689021249,9.8,0.046191214134609415,0.005962663901225367,0.015,12.394642608066338,6.7025196368485185,404.43228000000374
9.08,0.4957135468788503,0.3349299392505488,9.8,0.04621106525286445,0.005966699219328813,0.015,12.42858652288606,6.7221098808007875,405.32310000000376
9.09,0.49573907933818184,0.3350599493186429,9.8,0.046230896687310355,0.0059707305041311436,0.015,12.462580011613715,6.74173363074799,406.21490000000375
9.1,0.4957644603591566,0.33518969962644773,9.8,0.04625070847694428,0.005974757759663641,0.015,12.496623076787408,6.761390899665155,407.10768000000377
9.11,0.49578969083230257,0.3353191906929646,9.8,0.0462705006606476,0.005978780989953563,0.015,12.530715720930182,6.781081700501389,408.0014400000038
9.120000000000001,0.49581477164300236,0.33544842303615807,9.8,0.0462902732771864,0.005982800199024141,0.015,12.564857946550122,6.800806046179925,408.8961800000038
9.13,0.4958397036715217,0.3355773971729576,9.8,0.04631002636521184,0.005986815390894582,0.015,12.599049756140428,6.8205639495981805,409.7919000000038
9.14,0.4958644877930382,0.33570611361925984,9.8,0.04632975996326074,0.005990826569580079,0.015,12.633291152179513,6.840355423627797,410.6886000000038
9.15,0.4958891248776694,0.3358345728899309,9.8,0.04634947410975593,0.005994833739091812,0.015,12.667582137131088,6.8601804811147025,411.58628000000385
9.16,0.49591361579050103,0.335962775498808,9.8,0.04636916884300672,0.005998836903436951,0.015,12.70192271344424,6.880039134879158,412.48494000000386
9.17,0.4959379613916154,0.33609072195870165,9.8,0.046388844201209374,0.0060028360666186595,0.015,12.736312883553532,6.899931397715809,413.38458000000384
9.18,0.49596216253611874,0.33621841278139797,9.8,0.04640850022244753,0.006006831232636101,0.015,12.770752649879078,6.919857282393739,414.28520000000384
9.19,0.4959862200741696,0.33634584847766036,9.8,0.046428136944692666,0.006010822405484444,0.015,12.805242014826632,6.939816801656516,415.18680000000387
9.200000000000001,0.4960101348510059,0.3364730295572318,9.8,0.046447754405804516,0.00601480958915486,0.015,12.839780980787669,6.959809968222248,416.08938000000387
9.21,0.4960339077069729,0.3365999565288367,9.8,0.04646735264353149,0.006018792787634531,0.015,12.874369550139477,6.979836794783633,416.9929400000039
9.22,0.4960575394775503,0.3367266299001832,9.8,0.04648693169551117,0.006022772004906659,0.015,12.909007725245234,6.999897294008009,417.89748000000384
9.23,0.49608103099337947,0.33685305017796496,9.8,0.046506491599270706,0.00602674724495046,0.015,12.94369550845409,7.019991478537403,418.8030000000039
9.24,0.4961043830802904,0.3369792178678632,9.8,0.04652603239222724,0.0060307185117411755,0.015,12.978432902101254,7.040119360988584,419.7095000000039
9.25,0.496127596559329,0.33710513347454896,9.8,0.04654555411168834,0.006034685809250071,0.015,13.013219908508075,7.060280953953111,420.6169800000039
9.26,0.4961506722467834,0.3372307975016847,9.8,0.04656505679485247,0.0060386491414444465,0.015,13.04805652998212,7.080476269997389,421.52544000000387
9.27,0.49617361095421103,0.3373562104519268,9.8,0.04658454047880934,0.006042608512287633,0.015,13.08294276881726,7.100705321662712,422.4348800000039
9.28,0.4961964134884649,0.33748137282692714,9.8,0.04660400520054038,0.0060465639257390015,0.015,13.117878627293749,7.120968121465317,423.34530000000393
9.290000000000001,0.4962190806517199,0.3376062851273355,9.8,0.04662345099691916,0.006050515385753967,0.015,13.152864107678305,7.141264681896436,424.25670000000395
9.3,0.49624161324149924,0.3377309478528011,9.8,0.0466428779047118,0.00605446289628399,0.015,13.187899212224181,7.161595015422339,425.1690800000039
9.31,0.4962640120507004,0.3378553615019751,9.8,0.04666228596057738,0.006058406461276577,0.015,13.222983943171265,7.181959134484393,426.08244000000394
9.32,0.4962862778676212,0.3379795265725123,9.8,0.046681675201068334,0.006062346084675301,0.015,13.258118302746134,7.202357051499105,426.9967800000039
